일자,시각,1시간평균 미세먼지농도(㎍/㎥)
2019-10-07,13,12.0
2019-10-07,14,13.0
2019-10-07,15,9.0
2019-10-07,16,13.0
2019-10-07,17,8.0
2019-10-07,18,8.0
2019-10-07,19,10.0
2019-10-07,20,11.0
2019-10-07,21,11.0
2019-10-07,22,19.0
2019-10-07,23,18.0
2019-10-08,0,18.0
2019-10-10,1,22.0
2019-10-10,2,26.0
2019-10-10,3,21.0
2019-10-10,4,21.0
2019-10-10,5,24.0
2019-10-10,6,21.0
2019-10-10,7,24.0
2019-10-10,8,19.0
2019-10-10,9,22.0
2019-10-10,10,13.0
2019-10-10,11,20.0
2019-10-10,12,24.0
2019-10-10,13,28.0
2019-10-10,14,19.0
2019-10-10,15,20.0
2019-10-10,16,39.0
2019-10-10,17,35.0
2019-10-10,18,35.0
2019-10-10,19,39.0
2019-10-10,20,35.0
2019-10-10,21,31.0
2019-10-10,22,47.0
2019-10-10,23,44.0
2019-10-11,0,37.0
2019-10-11,1,39.0
2019-10-11,2,36.0
2019-10-11,3,29.0
2019-10-11,4,35.0
2019-10-11,5,34.0
2019-10-11,6,39.0
2019-10-11,7,37.0
2019-10-11,8,36.0
2019-10-11,9,29.0
2019-10-11,10,15.0
2019-10-11,11,33.0
2019-10-11,12,
2019-10-11,13,
2019-10-11,14,29.0
2019-10-11,15,19.0
2019-10-11,16,19.0
2019-10-11,17,23.0
2019-10-11,18,28.0
2019-10-11,19,37.0
2019-10-11,20,31.0
2019-10-11,21,32.0
2019-10-11,22,30.0
2019-10-11,23,26.0
2019-10-12,0,28.0
2019-10-12,1,25.0
2019-10-12,2,23.0
2019-10-12,3,22.0
2019-10-12,4,20.0
2019-10-12,5,18.0
2019-10-12,6,29.0
2019-10-12,7,24.0
2019-10-12,8,12.0
2019-10-12,9,14.0
2019-10-12,10,4.0
2019-10-12,11,7.0
2019-10-12,12,
2019-10-12,13,24.0
2019-10-12,14,36.0
2019-10-12,15,35.0
2019-10-12,16,24.0
2019-10-12,17,22.0
2019-10-12,18,18.0
2019-10-12,19,28.0
2019-10-12,20,23.0
2019-10-12,21,19.0
2019-10-12,22,20.0
2019-10-12,23,20.0
2019-10-13,0,8.0
2019-10-13,1,10.0
2019-10-13,2,11.0
2019-10-13,3,16.0
2019-10-13,4,10.0
2019-10-13,5,13.0
2019-10-13,6,21.0
2019-10-13,7,15.0
2019-10-13,8,11.0
2019-10-13,9,5.0
2019-10-13,10,
2019-10-13,11,
2019-10-13,12,
2019-10-13,13,4.0
2019-10-13,14,8.0
2019-10-13,15,8.0
2019-10-13,16,12.0
2019-10-13,17,16.0
2019-10-13,18,30.0
2019-10-13,19,25.0
2019-10-13,20,25.0
2019-10-13,21,32.0
2019-10-13,22,25.0
2019-10-13,23,25.0
2019-10-14,0,23.0
2019-10-14,1,20.0
2019-10-14,2,25.0
2019-10-14,3,28.0
2019-10-14,4,29.0
2019-10-14,5,29.0
2019-10-14,6,30.0
2019-10-14,7,27.0
2019-10-14,8,29.0
2019-10-14,9,30.0
2019-10-14,10,34.0
2019-10-14,11,32.0
2019-10-14,12,25.0
2019-10-14,13,26.0
2019-10-14,14,21.0
2019-10-14,15,20.0
2019-10-14,16,18.0
2019-10-14,17,19.0
2019-10-14,18,26.0
2019-10-14,19,34.0
2019-10-14,20,34.0
2019-10-14,21,35.0
2019-10-14,22,34.0
2019-10-14,23,33.0
2019-10-15,0,23.0
2019-10-15,1,29.0
2019-10-15,2,26.0
2019-10-15,3,25.0
2019-10-15,4,24.0
2019-10-15,5,24.0
2019-10-15,6,25.0
2019-10-15,7,16.0
2019-10-15,8,6.0
2019-10-15,9,
2019-10-15,10,
2019-10-15,11,
2019-10-15,12,
2019-10-15,13,
2019-10-15,14,
2019-10-15,15,8.0
2019-10-15,16,17.0
2019-10-15,17,11.0
2019-10-15,18,
2019-10-15,19,16.0
2019-10-15,20,22.0
2019-10-15,21,23.0
2019-10-15,22,24.0
2019-10-15,23,25.0
2019-10-16,0,29.0
2019-10-16,1,24.0
2019-10-16,2,24.0
2019-10-16,3,20.0
2019-10-16,4,24.0
2019-10-16,5,25.0
2019-10-16,6,31.0
2019-10-16,7,31.0
2019-10-16,8,30.0
2019-10-16,9,20.0
2019-10-16,10,13.0
2019-10-16,11,9.0
2019-10-16,12,
2019-10-16,13,16.0
2019-10-16,14,19.0
2019-10-16,15,23.0
2019-10-16,16,22.0
2019-10-16,17,20.0
2019-10-16,18,29.0
2019-10-16,19,38.0
2019-10-16,20,34.0
2019-10-16,21,34.0
2019-10-16,22,39.0
2019-10-16,23,32.0
2019-10-17,0,37.0
2019-10-17,1,28.0
2019-10-17,2,29.0
2019-10-17,3,27.0
2019-10-17,4,30.0
2019-10-17,5,32.0
2019-10-17,6,22.0
2019-10-17,7,37.0
2019-10-17,8,32.0
2019-10-17,9,31.0
2019-10-17,10,21.0
2019-10-17,11,13.0
2019-10-17,12,5.0
2019-10-17,13,13.0
2019-10-17,14,12.0
2019-10-17,15,13.0
2019-10-17,16,14.0
2019-10-17,17,16.0
2019-10-17,18,26.0
2019-10-17,19,30.0
2019-10-17,20,30.0
2019-10-17,21,31.0
2019-10-17,22,32.0
2019-10-17,23,29.0
2019-10-18,0,36.0
2019-10-18,1,24.0
2019-10-18,2,21.0
2019-10-18,3,24.0
2019-10-18,4,18.0
2019-10-18,5,18.0
2019-10-18,6,29.0
2019-10-18,7,17.0
2019-10-18,8,17.0
2019-10-18,9,7.0
2019-10-18,10,
2019-10-18,11,
2019-10-18,12,11.0
2019-10-18,13,
2019-10-18,14,5.0
2019-10-18,15,9.0
2019-10-18,16,10.0
2019-10-18,17,15.0
2019-10-18,18,
2019-10-18,19,17.0
2019-10-18,20,15.0
2019-10-18,21,20.0
2019-10-18,22,21.0
2019-10-18,23,16.0
2019-10-19,0,16.0
2019-10-19,1,15.0
2019-10-19,2,16.0
2019-10-19,3,15.0
2019-10-19,4,14.0
2019-10-19,5,17.0
2019-10-19,6,28.0
2019-10-19,7,15.0
2019-10-19,8,12.0
2019-10-19,9,7.0
2019-10-19,10,
2019-10-19,11,
2019-10-19,12,5.0
2019-10-19,13,14.0
2019-10-19,14,16.0
2019-10-19,15,14.0
2019-10-19,16,15.0
2019-10-19,17,17.0
2019-10-19,18,28.0
2019-10-19,19,31.0
2019-10-19,20,37.0
2019-10-19,21,31.0
2019-10-19,22,31.0
2019-10-19,23,31.0
2019-10-20,0,36.0
2019-10-20,1,43.0
2019-10-20,2,45.0
2019-10-20,3,43.0
2019-10-20,4,37.0
2019-10-20,5,32.0
2019-10-20,6,39.0
2019-10-20,7,47.0
2019-10-20,8,47.0
2019-10-20,9,43.0
2019-10-20,10,22.0
2019-10-20,11,20.0
2019-10-20,12,24.0
2019-10-20,13,56.0
2019-10-20,14,25.0
2019-10-20,15,12.0
2019-10-20,16,15.0
2019-10-20,17,24.0
2019-10-20,18,20.0
2019-10-20,19,56.0
2019-10-20,20,67.0
2019-10-20,21,42.0
2019-10-20,22,31.0
2019-10-20,23,33.0
2019-10-21,0,20.0
2019-10-21,1,35.0
2019-10-21,2,42.0
2019-10-21,3,39.0
2019-10-21,4,35.0
2019-10-21,5,36.0
2019-10-21,6,44.0
2019-10-21,7,36.0
2019-10-21,8,37.0
2019-10-21,9,27.0
2019-10-21,10,23.0
2019-10-21,11,15.0
2019-10-21,12,10.0
2019-10-21,13,41.0
2019-10-21,14,37.0
2019-10-21,15,22.0
2019-10-21,16,27.0
2019-10-21,17,42.0
2019-10-21,18,65.0
2019-10-21,19,61.0
2019-10-21,20,53.0
2019-10-21,21,50.0
2019-10-21,22,55.0
2019-10-21,23,50.0
2019-10-22,0,60.0
2019-10-22,1,57.0
2019-10-22,2,61.0
2019-10-22,3,55.0
2019-10-22,4,50.0
2019-10-22,5,45.0
2019-10-22,6,44.0
2019-10-22,7,43.0
2019-10-22,8,35.0
2019-10-22,9,29.0
2019-10-22,10,20.0
2019-10-22,11,14.0
2019-10-22,12,11.0
2019-10-22,13,21.0
2019-10-22,14,16.0
2019-10-22,15,21.0
2019-10-22,16,23.0
2019-10-22,17,26.0
2019-10-22,18,21.0
2019-10-22,19,37.0
2019-10-22,20,49.0
2019-10-22,21,47.0
2019-10-22,22,
2019-10-22,23,41.0
2019-10-23,0,34.0
2019-10-23,1,39.0
2019-10-23,2,36.0
2019-10-23,3,32.0
2019-10-23,4,33.0
2019-10-23,5,30.0
2019-10-23,6,12.0
2019-10-23,7,23.0
2019-10-23,8,17.0
2019-10-23,9,19.0
2019-10-23,10,13.0
2019-10-23,11,7.0
2019-10-23,12,9.0
2019-10-23,13,7.0
2019-10-23,14,7.0
2019-10-23,15,9.0
2019-10-23,16,16.0
2019-10-23,17,18.0
2019-10-23,18,22.0
2019-10-23,19,25.0
2019-10-23,20,28.0
2019-10-23,21,28.0
2019-10-23,22,24.0
2019-10-23,23,23.0
2019-10-24,0,35.0
2019-10-24,1,27.0
2019-10-24,2,30.0
2019-10-24,3,24.0
2019-10-24,4,26.0
2019-10-24,5,24.0
2019-10-24,6,24.0
2019-10-24,7,23.0
2019-10-24,8,23.0
2019-10-24,9,21.0
2019-10-24,10,21.0
2019-10-24,11,18.0
2019-10-24,12,10.0
2019-10-24,13,14.0
2019-10-24,14,19.0
2019-10-24,15,18.0
2019-10-24,16,22.0
2019-10-24,17,19.0
2019-10-24,18,38.0
2019-10-24,19,20.0
2019-10-24,20,23.0
2019-10-24,21,24.0
2019-10-24,22,19.0
2019-10-24,23,20.0
2019-10-25,0,21.0
2019-10-25,1,18.0
2019-10-25,2,19.0
2019-10-25,3,14.0
2019-10-25,4,19.0
2019-10-25,5,18.0
2019-10-25,6,11.0
2019-10-25,7,17.0
2019-10-25,8,13.0
2019-10-25,9,5.0
2019-10-25,10,
2019-10-25,11,13.0
2019-10-25,12,21.0
2019-10-25,13,12.0
2019-10-25,14,14.0
2019-10-25,15,19.0
2019-10-25,16,30.0
2019-10-25,17,19.0
2019-10-25,18,27.0
2019-10-25,19,27.0
2019-10-25,20,28.0
2019-10-25,21,39.0
2019-10-25,22,32.0
2019-10-25,23,27.0
2019-10-26,0,27.0
2019-10-26,1,25.0
2019-10-26,2,12.0
2019-10-26,3,22.0
2019-10-26,4,27.0
2019-10-26,5,29.0
2019-10-26,6,38.0
2019-10-26,7,27.0
2019-10-26,8,25.0
2019-10-26,9,21.0
2019-10-26,10,17.0
2019-10-26,11,13.0
2019-10-26,12,9.0
2019-10-26,13,15.0
2019-10-26,14,16.0
2019-10-26,15,25.0
2019-10-26,16,22.0
2019-10-26,17,15.0
2019-10-26,18,24.0
2019-10-26,19,26.0
2019-10-26,20,24.0
2019-10-26,21,26.0
2019-10-26,22,31.0
2019-10-26,23,29.0
2019-10-27,0,20.0
2019-10-27,1,26.0
2019-10-27,2,29.0
2019-10-27,3,23.0
2019-10-27,4,26.0
2019-10-27,5,26.0
2019-10-27,6,33.0
2019-10-27,7,22.0
2019-10-27,8,23.0
2019-10-27,9,16.0
2019-10-27,10,16.0
2019-10-27,11,10.0
2019-10-27,12,14.0
2019-10-27,13,12.0
2019-10-27,14,17.0
2019-10-27,15,21.0
2019-10-27,16,18.0
2019-10-27,17,19.0
2019-10-27,18,26.0
2019-10-27,19,29.0
2019-10-27,20,30.0
2019-10-27,21,32.0
2019-10-27,22,35.0
2019-10-27,23,36.0
2019-10-28,0,39.0
2019-10-28,1,33.0
2019-10-28,2,33.0
2019-10-28,3,37.0
2019-10-28,4,35.0
2019-10-28,5,33.0
2019-10-28,6,23.0
2019-10-28,7,34.0
2019-10-28,8,33.0
2019-10-28,9,29.0
2019-10-28,10,27.0
2019-10-28,11,21.0
2019-10-28,12,31.0
2019-10-28,13,21.0
2019-10-28,14,28.0
2019-10-28,15,28.0
2019-10-28,16,30.0
2019-10-28,17,26.0
2019-10-28,18,31.0
2019-10-28,19,31.0
2019-10-28,20,35.0
2019-10-28,21,35.0
2019-10-28,22,39.0
2019-10-28,23,40.0
2019-10-29,0,28.0
2019-10-29,1,60.0
2019-10-29,2,64.0
2019-10-29,3,68.0
2019-10-29,4,71.0
2019-10-29,5,75.0
2019-10-29,6,70.0
2019-10-29,7,78.0
2019-10-29,8,72.0
2019-10-29,9,57.0
2019-10-29,10,50.0
2019-10-29,11,
2019-10-29,12,44.0
2019-10-29,13,60.0
2019-10-29,14,56.0
2019-10-29,15,54.0
2019-10-29,16,44.0
2019-10-29,17,36.0
2019-10-29,18,35.0
2019-10-29,19,37.0
2019-10-29,20,35.0
2019-10-29,21,31.0
2019-10-29,22,24.0
2019-10-29,23,24.0
2019-10-30,0,28.0
2019-10-30,1,22.0
2019-10-30,2,25.0
2019-10-30,3,21.0
2019-10-30,4,25.0
2019-10-30,5,24.0
2019-10-30,6,16.0
2019-10-30,7,16.0
2019-10-30,8,18.0
2019-10-30,9,8.0
2019-10-30,10,6.0
2019-10-30,11,7.0
2019-10-30,12,20.0
2019-10-30,13,14.0
2019-10-30,14,30.0
2019-10-30,15,23.0
2019-10-30,16,12.0
2019-10-30,17,24.0
2019-10-30,18,41.0
2019-10-30,19,27.0
2019-10-30,20,27.0
2019-10-30,21,36.0
2019-10-30,22,34.0
2019-10-30,23,41.0
2019-10-31,0,27.0
2019-10-31,1,33.0
2019-10-31,2,36.0
2019-10-31,3,40.0
2019-10-31,4,32.0
2019-10-31,5,28.0
2019-10-31,6,18.0
2019-10-31,7,27.0
2019-10-31,8,34.0
2019-10-31,9,24.0
2019-10-31,10,20.0
2019-10-31,11,22.0
2019-10-31,12,12.0
2019-10-31,13,38.0
2019-10-31,14,49.0
2019-10-31,15,48.0
2019-10-31,16,58.0
2019-10-31,17,72.0
2019-10-31,18,66.0
2019-10-31,19,90.0
2019-10-31,20,100.0
2019-10-31,21,102.0
2019-10-31,22,104.0
2019-10-31,23,97.0
2019-11-01,0,101.0
2019-11-01,1,121.0
2019-11-01,2,122.0
2019-11-01,3,121.0
2019-11-01,4,115.0
2019-11-01,5,109.0
2019-11-01,6,128.0
2019-11-01,7,144.0
2019-11-01,8,124.0
2019-11-01,9,106.0
2019-11-01,10,69.0
2019-11-01,11,33.0
2019-11-01,12,43.0
2019-11-01,13,40.0
2019-11-01,14,34.0
2019-11-01,15,29.0
2019-11-01,16,42.0
2019-11-01,17,61.0
2019-11-01,18,
2019-11-01,19,
2019-11-01,20,
2019-11-01,21,
2019-11-01,22,
2019-11-01,23,
2019-11-02,0,
2019-11-02,1,38.0
2019-11-02,2,47.0
2019-11-02,3,37.0
2019-11-02,4,35.0
2019-11-02,5,39.0
2019-11-02,6,40.0
2019-11-02,7,41.0
2019-11-02,8,42.0
2019-11-02,9,42.0
2019-11-02,10,48.0
2019-11-02,11,49.0
2019-11-02,12,60.0
2019-11-02,13,67.0
2019-11-02,14,102.0
2019-11-02,15,107.0
2019-11-02,16,86.0
2019-11-02,17,91.0
2019-11-02,18,115.0
2019-11-02,19,106.0
2019-11-02,20,96.0
2019-11-02,21,95.0
2019-11-02,22,92.0
2019-11-02,23,74.0
2019-11-03,0,72.0
2019-11-03,1,80.0
2019-11-03,2,82.0
2019-11-03,3,80.0
2019-11-03,4,85.0
2019-11-03,5,92.0
2019-11-03,6,92.0
2019-11-03,7,79.0
2019-11-03,8,79.0
2019-11-03,9,79.0
2019-11-03,10,62.0
2019-11-03,11,51.0
2019-11-03,12,66.0
2019-11-03,13,60.0
2019-11-03,14,40.0
2019-11-03,15,13.0
2019-11-03,16,8.0
2019-11-03,17,18.0
2019-11-03,18,19.0
2019-11-03,19,13.0
2019-11-03,20,20.0
2019-11-03,21,15.0
2019-11-03,22,12.0
2019-11-03,23,15.0
2019-11-04,0,18.0
2019-11-04,1,10.0
2019-11-04,2,13.0
2019-11-04,3,11.0
2019-11-04,4,10.0
2019-11-04,5,6.0
2019-11-04,6,
2019-11-04,7,10.0
2019-11-04,8,12.0
2019-11-04,9,3.0
2019-11-04,10,
2019-11-04,11,
2019-11-04,12,
2019-11-04,13,6.0
2019-11-04,14,4.0
2019-11-04,15,9.0
2019-11-04,16,9.0
2019-11-04,17,17.0
2019-11-04,18,25.0
2019-11-04,19,34.0
2019-11-04,20,35.0
2019-11-04,21,32.0
2019-11-04,22,25.0
2019-11-04,23,22.0
2019-11-05,0,34.0
2019-11-05,1,25.0
2019-11-05,2,26.0
2019-11-05,3,23.0
2019-11-05,4,29.0
2019-11-05,5,27.0
2019-11-05,6,18.0
2019-11-05,7,26.0
2019-11-05,8,29.0
2019-11-05,9,21.0
2019-11-05,10,28.0
2019-11-05,11,40.0
2019-11-05,12,21.0
2019-11-05,13,33.0
2019-11-05,14,32.0
2019-11-05,15,35.0
2019-11-05,16,19.0
2019-11-05,17,26.0
2019-11-05,18,48.0
2019-11-05,19,44.0
2019-11-05,20,47.0
2019-11-05,21,44.0
2019-11-05,22,43.0
2019-11-05,23,51.0
2019-11-06,0,50.0
2019-11-06,1,57.0
2019-11-06,2,53.0
2019-11-06,3,53.0
2019-11-06,4,48.0
2019-11-06,5,51.0
2019-11-06,6,44.0
2019-11-06,7,53.0
2019-11-06,8,57.0
2019-11-06,9,52.0
2019-11-06,10,46.0
2019-11-06,11,50.0
2019-11-06,12,50.0
2019-11-06,13,59.0
2019-11-06,14,57.0
2019-11-06,15,44.0
2019-11-06,16,48.0
2019-11-06,17,61.0
2019-11-06,18,61.0
2019-11-06,19,46.0
2019-11-06,20,37.0
2019-11-06,21,37.0
2019-11-06,22,36.0
2019-11-06,23,35.0
2019-11-07,0,39.0
2019-11-07,1,38.0
2019-11-07,2,40.0
2019-11-07,3,44.0
2019-11-07,4,46.0
2019-11-07,5,47.0
2019-11-07,6,48.0
2019-11-07,7,42.0
2019-11-07,8,45.0
2019-11-07,9,27.0
2019-11-07,10,33.0
2019-11-07,11,41.0
2019-11-07,12,32.0
2019-11-07,13,43.0
2019-11-07,14,47.0
2019-11-07,15,40.0
2019-11-07,16,44.0
2019-11-07,17,47.0
2019-11-07,18,39.0
2019-11-07,19,48.0
2019-11-07,20,55.0
2019-11-07,21,71.0
2019-11-07,22,65.0
2019-11-07,23,58.0
2019-11-08,0,50.0
2019-11-08,1,34.0
2019-11-08,2,32.0
2019-11-08,3,37.0
2019-11-08,4,35.0
2019-11-08,5,33.0
2019-11-08,6,27.0
2019-11-08,7,28.0
2019-11-08,8,29.0
2019-11-08,9,
2019-11-08,19,
2019-11-08,20,
2019-11-08,21,53.0
2019-11-08,22,60.0
2019-11-08,23,54.0
2019-11-09,0,59.0
2019-11-09,1,56.0
2019-11-09,2,46.0
2019-11-09,3,45.0
2019-11-09,4,42.0
2019-11-09,5,50.0
2019-11-09,6,50.0
2019-11-09,7,60.0
2019-11-09,8,44.0
2019-11-09,9,49.0
2019-11-09,10,62.0
2019-11-09,11,58.0
2019-11-09,12,56.0
2019-11-09,13,44.0
2019-11-09,14,34.0
2019-11-09,15,27.0
2019-11-09,16,25.0
2019-11-09,17,28.0
2019-11-09,18,40.0
2019-11-09,19,48.0
2019-11-09,20,50.0
2019-11-09,21,49.0
2019-11-09,22,46.0
2019-11-09,23,47.0
2019-11-10,0,50.0
2019-11-10,1,58.0
2019-11-10,2,45.0
2019-11-10,3,47.0
2019-11-10,4,49.0
2019-11-10,5,44.0
2019-11-10,6,46.0
2019-11-10,7,40.0
2019-11-10,8,43.0
2019-11-10,9,45.0
2019-11-10,10,50.0
2019-11-10,11,54.0
2019-11-10,12,59.0
2019-11-10,13,57.0
2019-11-10,14,55.0
2019-11-10,15,49.0
2019-11-10,16,52.0
2019-11-10,17,51.0
2019-11-10,18,45.0
2019-11-10,19,54.0
2019-11-10,22,
2019-11-10,23,24.0
2019-11-11,0,17.0
2019-11-11,1,26.0
2019-11-11,2,28.0
2019-11-11,3,27.0
2019-11-11,4,31.0
2019-11-11,5,33.0
2019-11-11,6,32.0
2019-11-11,7,30.0
2019-11-11,8,32.0
2019-11-11,9,20.0
2019-11-11,10,21.0
2019-11-11,11,19.0
2019-11-11,12,24.0
2019-11-11,13,21.0
2019-11-11,14,21.0
2019-11-11,15,24.0
2019-11-11,16,24.0
2019-11-11,17,18.0
2019-11-11,18,40.0
2019-11-11,19,38.0
2019-11-11,20,39.0
2019-11-11,21,43.0
2019-11-11,22,39.0
2019-11-11,23,41.0
2019-11-12,0,36.0
2019-11-12,1,38.0
2019-11-12,2,38.0
2019-11-12,3,36.0
2019-11-12,4,32.0
2019-11-12,5,31.0
2019-11-12,6,33.0
2019-11-12,7,32.0
2019-11-12,8,35.0
2019-11-12,9,35.0
2019-11-12,10,38.0
2019-11-12,11,52.0
2019-11-12,12,54.0
2019-11-12,13,46.0
2019-11-12,14,42.0
2019-11-12,15,32.0
2019-11-12,16,46.0
2019-11-12,17,60.0
2019-11-12,18,65.0
2019-11-12,19,51.0
2019-11-12,20,59.0
2019-11-12,21,60.0
2019-11-12,22,55.0
2019-11-12,23,50.0
2019-11-13,0,53.0
2019-11-13,1,53.0
2019-11-13,2,55.0
2019-11-13,3,48.0
2019-11-13,4,43.0
2019-11-13,5,48.0
2019-11-13,6,44.0
2019-11-13,7,46.0
2019-11-13,8,45.0
2019-11-13,9,51.0
2019-11-13,10,52.0
2019-11-13,11,67.0
2019-11-13,12,65.0
2019-11-13,13,65.0
2019-11-13,14,49.0
2019-11-13,15,45.0
2019-11-13,16,42.0
2019-11-13,17,28.0
2019-11-13,18,21.0
2019-11-13,19,12.0
2019-11-13,20,7.0
2019-11-13,21,19.0
2019-11-13,22,20.0
2019-11-13,23,12.0
2019-11-14,0,17.0
2019-11-14,1,17.0
2019-11-14,2,21.0
2019-11-14,3,18.0
2019-11-14,4,16.0
2019-11-14,5,13.0
2019-11-14,6,11.0
2019-11-14,7,15.0
2019-11-14,8,18.0
2019-11-14,9,12.0
2019-11-14,10,15.0
2019-11-14,11,22.0
2019-11-14,12,18.0
2019-11-14,13,14.0
2019-11-14,14,12.0
2019-11-14,15,15.0
2019-11-14,16,13.0
2019-11-14,17,23.0
2019-11-14,18,28.0
2019-11-14,19,25.0
2019-11-14,20,25.0
2019-11-14,21,28.0
2019-11-14,22,27.0
2019-11-14,23,35.0
2019-11-15,0,29.0
2019-11-15,1,26.0
2019-11-15,2,32.0
2019-11-15,3,26.0
2019-11-15,4,26.0
2019-11-15,5,26.0
2019-11-15,6,19.0
2019-11-15,7,27.0
2019-11-15,8,
2019-11-15,10,
2019-11-15,11,
2019-11-15,15,
2019-11-15,16,35.0
2019-11-15,17,31.0
2019-11-15,18,28.0
2019-11-15,19,32.0
2019-11-15,20,33.0
2019-11-15,21,30.0
2019-11-15,22,42.0
2019-11-15,23,40.0
2019-11-16,0,38.0
2019-11-16,1,35.0
2019-11-16,2,37.0
2019-11-16,3,34.0
2019-11-16,4,40.0
2019-11-16,5,39.0
2019-11-16,6,40.0
2019-11-16,7,35.0
2019-11-16,8,31.0
2019-11-16,9,35.0
2019-11-16,10,36.0
2019-11-16,11,42.0
2019-11-16,12,32.0
2019-11-16,13,30.0
2019-11-16,14,36.0
2019-11-16,15,33.0
2019-11-16,16,30.0
2019-11-16,17,46.0
2019-11-16,18,56.0
2019-11-16,19,58.0
2019-11-16,20,55.0
2019-11-16,21,45.0
2019-11-16,22,48.0
2019-11-16,23,50.0
2019-11-17,0,57.0
2019-11-17,1,49.0
2019-11-17,2,39.0
2019-11-17,3,29.0
2019-11-17,4,33.0
2019-11-17,5,34.0
2019-11-17,6,31.0
2019-11-17,7,32.0
2019-11-17,8,34.0
2019-11-17,9,28.0
2019-11-17,10,33.0
2019-11-17,11,31.0
2019-11-17,12,39.0
2019-11-17,13,42.0
2019-11-17,14,41.0
2019-11-17,15,38.0
2019-11-17,16,35.0
2019-11-17,17,27.0
2019-11-17,18,21.0
2019-11-17,19,19.0
2019-11-17,20,18.0
2019-11-17,21,8.0
2019-11-17,22,15.0
2019-11-17,23,19.0
2019-11-18,0,19.0
2019-11-18,1,21.0
2019-11-18,2,15.0
2019-11-18,3,9.0
2019-11-18,4,8.0
2019-11-18,5,19.0
2019-11-18,6,17.0
2019-11-18,7,19.0
2019-11-18,8,26.0
2019-11-18,9,30.0
2019-11-18,10,59.0
2019-11-18,11,105.0
2019-11-18,12,115.0
2019-11-18,13,120.0
2019-11-18,14,121.0
2019-11-18,15,157.0
2019-11-18,16,182.0
2019-11-18,17,169.0
2019-11-18,18,100.0
2019-11-18,19,53.0
2019-11-18,20,39.0
2019-11-18,21,37.0
2019-11-18,22,30.0
2019-11-18,23,29.0
2019-11-19,0,28.0
2019-11-19,1,26.0
2019-11-19,2,30.0
2019-11-19,3,27.0
2019-11-19,4,38.0
2019-11-19,5,27.0
2019-11-19,6,21.0
2019-11-19,7,21.0
2019-11-19,8,23.0
2019-11-19,9,22.0
2019-11-19,10,28.0
2019-11-19,11,22.0
2019-11-19,12,24.0
2019-11-19,13,31.0
2019-11-19,14,26.0
2019-11-19,15,31.0
2019-11-19,16,27.0
2019-11-19,17,36.0
2019-11-19,18,36.0
2019-11-19,19,32.0
2019-11-19,20,34.0
2019-11-19,21,31.0
2019-11-19,22,28.0
2019-11-19,23,32.0
2019-11-20,0,26.0
2019-11-20,1,28.0
2019-11-20,2,27.0
2019-11-20,3,27.0
2019-11-20,4,19.0
2019-11-20,5,23.0
2019-11-20,6,21.0
2019-11-20,7,19.0
2019-11-20,8,19.0
2019-11-20,9,16.0
2019-11-20,10,
2019-11-20,11,17.0
2019-11-20,12,14.0
2019-11-20,13,20.0
2019-11-20,14,23.0
2019-11-20,15,28.0
2019-11-20,16,37.0
2019-11-20,17,31.0
2019-11-20,18,34.0
2019-11-20,19,27.0
2019-11-20,20,31.0
2019-11-20,21,30.0
2019-11-20,22,20.0
2019-11-20,23,32.0
2019-11-21,0,34.0
2019-11-21,1,34.0
2019-11-21,2,32.0
2019-11-21,3,31.0
2019-11-21,4,28.0
2019-11-21,5,30.0
2019-11-21,6,35.0
2019-11-21,7,38.0
2019-11-21,8,51.0
2019-11-21,9,49.0
2019-11-21,10,42.0
2019-11-21,11,31.0
2019-11-21,12,25.0
2019-11-21,13,32.0
2019-11-21,14,39.0
2019-11-21,15,42.0
2019-11-21,16,32.0
2019-11-21,17,43.0
2019-11-21,18,46.0
2019-11-21,19,48.0
2019-11-21,20,49.0
2019-11-21,21,55.0
2019-11-21,22,61.0
2019-11-21,23,46.0
2019-11-22,0,43.0
2019-11-22,1,41.0
2019-11-22,2,41.0
2019-11-22,3,44.0
2019-11-22,4,40.0
2019-11-22,5,45.0
2019-11-22,6,52.0
2019-11-22,7,58.0
2019-11-22,8,56.0
2019-11-22,9,53.0
2019-11-22,10,40.0
2019-11-22,11,38.0
2019-11-22,12,38.0
2019-11-22,13,37.0
2019-11-22,14,34.0
2019-11-22,15,31.0
2019-11-22,16,21.0
2019-11-22,17,28.0
2019-11-22,18,37.0
2019-11-22,19,41.0
2019-11-22,20,44.0
2019-11-22,21,47.0
2019-11-22,22,54.0
2019-11-22,23,52.0
2019-11-23,0,49.0
2019-11-23,1,48.0
2019-11-23,2,40.0
2019-11-23,3,40.0
2019-11-23,4,46.0
2019-11-23,5,27.0
2019-11-23,6,26.0
2019-11-23,7,29.0
2019-11-23,8,25.0
2019-11-23,9,19.0
2019-11-23,10,15.0
2019-11-23,11,15.0
2019-11-23,12,20.0
2019-11-23,13,25.0
2019-11-23,14,19.0
2019-11-23,15,19.0
2019-11-23,16,15.0
2019-11-23,17,33.0
2019-11-23,18,38.0
2019-11-23,19,41.0
2019-11-23,20,39.0
2019-11-23,21,34.0
2019-11-23,22,33.0
2019-11-23,23,35.0
2019-11-24,0,37.0
2019-11-24,1,37.0
2019-11-24,2,37.0
2019-11-24,3,38.0
2019-11-24,4,24.0
2019-11-24,5,38.0
2019-11-24,6,34.0
2019-11-24,7,32.0
